InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
INV504356,SC73610,SMALL HEART FLOWERS HOOK,15,2022-09-12 00:49:32.754550,1.0,C1338,United Kingdom,15.0
INV504357,SC80843,CHRISTMAS GINGHAM STAR,2,2022-02-01 04:58:42.944588,3.34,C1046,United Kingdom,6.68
INV504358,SC93961,ZINC WILLIE WINKIE  CANDLE STICK,13,2022-10-02 00:18:43.424684,22.07,C1307,United Kingdom,286.91
INV504359,SC59831,JUMBO STORAGE BAG SUKI,8,2023-01-29 17:43:47.805561,3.67,C1223,Germany,29.36
INV504360,SC53427,BROCADE RING PURSE,17,2022-03-28 21:56:25.397079,1.9,C1462,United Kingdom,32.3
INV504361,SC48506,HEART OF WICKER SMALL,4,2022-09-08 09:19:41.756351,1.71,C1056,Netherlands,6.84
INV504362,SC15668,HAND WARMER UNION JACK,19,2022-07-17 14:21:52.102420,8.55,C1074,Germany,162.45000000000002
INV504363,SC57195,BLUE POLKADOT MADELEINE GIFT BAG,9,2023-09-08 20:04:39.415883,6.66,C1253,Spain,59.94
INV504364,SC83233,NOTEBOOK A7 IVORY,15,2022-07-08 09:52:14.786957,2.42,C1150,United Kingdom,36.3
INV504365,SC34417,PACK OF 6 BIRDY GIFT TAGS,9,2023-01-14 20:44:24.532906,1.81,C1058,United Kingdom,16.29
INV504366,SC91982,JUMBO STORAGE BAG SUKI,9,2023-05-17 05:09:22.432486,4.22,C1324,France,37.98
INV504367,SC20751,SET 12 COLOUR PENCILS DOLLY GIRL,14,2023-11-19 10:31:42.620524,1.63,C1439,United Kingdom,22.82
INV504368,SC56218,GINGERBREAD MAN COOKIE CUTTER,16,2022-01-21 13:29:09.229845,0.88,C1085,United Kingdom,14.08
INV504369,SC17352,BLUE POLKADOT MADELEINE GIFT BAG,17,2023-04-14 23:40:42.008401,1.61,C1169,Germany,27.37
INV504370,SC89052,METAL SIGN TAKE IT OR LEAVE IT,13,2023-02-19 00:12:57.755551,2.21,C1145,United Kingdom,28.73
INV504371,SC98835,HEART OF WICKER SMALL,9,2023-09-25 21:33:57.287457,1.38,C1326,United Kingdom,12.419999999999998
INV504372,SC38927,SET 12 COLOUR PENCILS DOLLY GIRL,15,2023-05-28 07:08:55.067013,1.23,C1032,Germany,18.45
INV504373,SC51094,SET OF 3 CAKE TINS PANTRY DESIGN,7,2023-02-06 00:43:29.801960,0.52,C1002,USA,3.64
INV504374,SC64122,ZINC WILLIE WINKIE  CANDLE STICK,1,2022-09-07 22:49:42.836567,3.49,C1283,Portugal,3.49
INV504375,SC39493,FANCY FONT HOME SWEET HOME DOORMAT,1,2022-06-15 12:23:11.318263,3.36,C1256,United Kingdom,3.36
INV504376,SC83539,CAT BOWL PINK,5,2023-06-27 15:07:40.172034,1.12,C1125,United Kingdom,5.6000000000000005
INV504377,SC41707,JUMBO BAG WOODLAND ANIMALS,9,2022-10-06 09:18:32.622524,9.13,C1446,United Kingdom,82.17
INV504378,SC78814,GIRLS ALPHABET IRON ON PATCHES,12,2022-11-24 16:16:30.918183,2.08,C1112,United Kingdom,24.96
INV504379,SC17296,LUNCH BAG RED RETROSPOT,6,2023-10-21 13:32:53.914782,0.58,C1302,Spain,3.4799999999999995
INV504380,SC35398,METAL SIGN TAKE IT OR LEAVE IT,13,2023-08-22 04:35:22.984596,1.24,C1292,United Kingdom,16.12
INV504381,SC45842,PACK OF 12 LONDON TISSUES,8,2022-08-14 17:50:42.608521,4.03,C1341,United Kingdom,32.24
INV504382,SC23261,VINTAGE UNION JACK MEMOBOARD,15,2023-01-20 20:14:09.769953,1.18,C1047,USA,17.7
INV504383,SC86709,GINGERBREAD MAN COOKIE CUTTER,6,2023-11-27 00:31:23.896779,0.67,C1363,Belgium,4.0200000000000005
INV504384,SC66704,SET 12 COLOUR PENCILS DOLLY GIRL,6,2023-10-20 20:02:55.715143,3.38,C1274,Spain,20.28
INV504385,SC77173,SMALL HEART FLOWERS HOOK,4,2023-02-17 20:13:00.636127,2.69,C1397,Switzerland,10.76
INV504386,SC41781,CERAMIC STAR XMAS DECORATION,11,2022-05-27 16:53:57.767553,4.8,C1194,Netherlands,52.8
INV504387,SC23652,CHRISTMAS GINGHAM STAR,18,2023-04-15 17:10:40.208041,4.94,C1338,United Kingdom,88.92
INV504388,SC15103,FANCY FONT HOME SWEET HOME DOORMAT,3,2023-03-23 12:41:37.459491,10.15,C1224,United Kingdom,30.450000000000003
INV504389,SC35500,DOORMAT NEW ENGLAND,3,2023-10-22 14:02:51.394278,0.68,C1212,United Kingdom,2.04
INV504390,SC45529,JUMBO STORAGE BAG SUKI,12,2023-03-22 01:41:41.060212,0.62,C1320,United Kingdom,7.4399999999999995
INV504391,SC28452,MAGIC DRAWING SLATE,6,2023-10-08 21:03:25.241048,13.57,C1281,Belgium,81.42
INV504392,SC59393,SET OF 3 CAKE TINS PANTRY DESIGN,6,2022-12-05 04:16:04.992998,3.61,C1137,United Kingdom,21.66
INV504393,SC41174,CHILDRENS CUTLERY DOLLY GIRL,8,2023-06-01 02:08:45.705141,4.27,C1354,United Kingdom,34.16
INV504395,SC45436,MEDIUM CERAMIC TOP STORAGE JAR,18,2022-03-18 16:56:50.602120,0.72,C1069,United Kingdom,12.959999999999999
INV504396,SC57406,HAND WARMER UNION JACK,16,2023-02-14 08:13:09.277855,1.02,C1298,Portugal,16.32
INV504397,SC73059,STAINLESS STEEL KITCHEN COLANDER,6,2022-06-24 06:22:49.713942,2.17,C1069,France,13.02
INV504398,SC25954,PACK OF 12 LONDON TISSUES,17,2022-09-13 15:19:28.793758,0.85,C1482,Germany,14.45
INV504399,SC92722,REGENCY CAKESTAND 3 TIER,9,2022-09-01 19:49:57.959591,2.27,C1207,United Kingdom,20.43
INV504400,SC22356,CERAMIC STAR XMAS DECORATION,19,2022-10-23 17:47:49.773954,2.97,C1488,France,56.43000000000001
INV504401,SC12187,VINTAGE UNION JACK MEMOBOARD,18,2022-08-30 04:50:04.440888,0.5,C1199,Netherlands,9.0
INV504402,SC87243,CHILDRENS CUTLERY DOLLY GIRL,5,2023-10-26 09:02:42.032406,0.86,C1058,Germany,4.3
INV504403,SC45098,NATURAL SLATE HEART CHALKBOARD,6,2023-12-07 23:00:56.891378,1.91,C1258,USA,11.459999999999999
INV504404,SC31225,BLUE POLKADOT MADELEINE GIFT BAG,12,2023-08-13 07:05:44.948989,0.66,C1388,USA,7.92
INV504405,SC13606,COLOURING PENCILS BROWN TUBE,11,2022-05-04 12:24:55.019003,0.93,C1340,USA,10.23
,SC67620,STRAWBERRY LUNCH BOX WITH CUTLERY,16,2022-05-07 10:24:47.817563,1.29,C1350,France,20.64
INV504407,SC42828,JUMBO BAG WOODLAND ANIMALS,17,2022-04-23 17:25:21.664332,2.18,C1333,USA,37.06
INV504408,SC36489,ROUND SNACK BOXES SET OF 4 WOODLAND,9,2022-03-21 00:56:44.840968,4.26,C1356,United Kingdom,38.339999999999996
INV504409,SC24387,FELT CHRISTMAS TREE WITH BAUBLES,1,2023-10-07 03:03:29.561912,0.93,C1338,Switzerland,0.93
,SC79463,LARGE CHINESE STYLE BOWL,3,2022-04-25 11:25:17.343468,4.52,C1164,Australia,13.559999999999999
INV504411,SC81832,CHRISTMAS GINGHAM STAR,9,2023-04-27 23:10:09.961992,6.29,C1244,Australia,56.61
INV504412,SC12591,ZINC WILLIE WINKIE  CANDLE STICK,19,2023-11-07 22:02:11.066213,3.66,C1083,Belgium,69.54
INV504413,SC58516,JUMBO BAG WOODLAND ANIMALS,13,2023-02-25 10:12:41.912382,0.63,C1435,United Kingdom,8.19
INV504414,SC72061,STRAWBERRY LUNCH BOX WITH CUTLERY,14,2022-03-07 07:57:18.687737,2.24,C1449,United Kingdom,31.360000000000003
INV504415,SC76736,ALARM CLOCK BAKELIKE PINK,19,2023-04-28 16:40:08.161632,3.74,C1376,United Kingdom,71.06
INV504416,SC91257,LARGE LETTER BOX KINGS ROAD,7,2023-10-31 15:02:29.069813,12.02,C1446,Netherlands,84.14
INV504417,SC71753,MEDIUM CERAMIC TOP STORAGE JAR,4,2022-10-05 19:18:34.062812,9.6,C1390,United Kingdom,38.4
INV504418,SC94774,REGENCY CAKESTAND 3 TIER,12,2023-10-27 20:02:38.431686,2.01,C1480,United Kingdom,24.119999999999997
INV504419,SC21087,ALARM CLOCK BAKELIKE PINK,14,2023-10-05 23:03:32.442488,3.37,C1308,Germany,47.18
INV504420,SC40816,GINGERBREAD MAN COOKIE CUTTER,2,2023-04-20 02:10:29.405881,7.14,C1113,Germany,14.28
INV504421,SC33408,ASSORTED COLOUR BIRD ORNAMENT,1,2022-02-25 23:57:41.732346,5.83,C1233,USA,5.83
INV504422,SC10136,GIRLS ALPHABET IRON ON PATCHES,18,2022-02-12 20:58:14.138827,2.46,C1261,France,44.28
INV504423,SC27413,CHILDRENS CUTLERY DOLLY GIRL,8,2022-06-30 12:52:34.230846,1.41,C1390,Spain,11.28
INV504424,SC69500,JUMBO BAG WOODLAND ANIMALS,3,2023-12-10 07:00:51.130226,0.94,C1171,Germany,2.82
INV504425,SC94514,LARGE LETTER BOX KINGS ROAD,6,2023-02-15 15:43:06.037207,2.51,C1017,Belgium,15.059999999999999
INV504426,SC66358,ZINC WILLIE WINKIE  CANDLE STICK,13,2022-06-10 02:53:24.640928,4.35,C1234,United Kingdom,56.55
INV504427,SC76197,ZINC WILLIE WINKIE  CANDLE STICK,9,2022-09-11 07:19:34.554910,11.0,C1309,United Kingdom,99.0
INV504428,SC42854,IVORY KNITTED MUG COSY,9,2022-11-16 05:16:51.802360,6.44,C1382,USA,57.96
INV504429,SC86240,BROCADE RING PURSE,9,2023-02-08 05:13:24.400880,1.19,C1156,France,10.709999999999999
INV504430,SC26322,DOORMAT NEW ENGLAND,15,2022-06-28 04:52:39.991998,4.32,C1210,France,64.80000000000001
INV504431,SC16968,CAT BOWL PINK,13,2023-04-18 18:40:32.646529,1.52,C1280,United Kingdom,19.76
INV504432,SC37518,CHILDRENS CUTLERY DOLLY GIRL,16,2023-07-23 14:06:36.079215,3.95,C1318,United Kingdom,63.2
INV504433,SC61925,METAL SIGN TAKE IT OR LEAVE IT,2,2023-09-23 10:04:03.408681,3.79,C1195,Germany,7.58
INV504434,SC69848,PACK OF 72 RETROSPOT CAKE CASES,14,2022-03-01 18:57:32.370474,1.45,C1114,United Kingdom,20.3
INV504435,SC11700,ZINC WILLIE WINKIE  CANDLE STICK,6,2023-03-14 08:12:00.144028,1.3,C1396,United Kingdom,7.800000000000001
INV504436,SC33199,BAG 250g SWIRLY MARBLES,2,2023-03-06 11:12:19.587917,0.83,C1159,United Kingdom,1.66
INV504437,SC54589,LARGE LETTER BOX KINGS ROAD,8,2023-11-29 22:31:16.695339,0.66,C1154,United Kingdom,5.28
INV504438,SC42115,DOORSTOP UNION JACK,4,2022-05-08 21:24:44.216843,6.37,C1050,Germany,25.48
INV504439,SC71934,MEDIUM CERAMIC TOP STORAGE JAR,14,2022-04-25 14:55:16.983396,0.65,C1417,USA,9.1
INV504440,SC64316,SET 12 COLOUR PENCILS DOLLY GIRL,11,2022-11-04 13:17:20.608121,0.78,C1283,France,8.58
INV504441,SC15520,DOORMAT NEW ENGLAND,14,2022-10-17 14:48:04.896979,1.32,C1072,Portugal,18.48
INV504442,SC46455,ROUND SNACK BOXES SET OF 4 WOODLAND,12,2022-05-09 00:54:43.856771,7.06,C1327,Germany,84.72
INV504443,SC96465,GIRLS ALPHABET IRON ON PATCHES,16,2022-08-23 08:20:21.364272,1.71,C1340,Germany,27.36
INV504444,SC51605,SET OF 3 CAKE TINS PANTRY DESIGN,6,2022-12-17 10:15:34.746949,1.14,C1109,United Kingdom,6.84
INV504445,SC24955,PLASTERS IN TIN VINTAGE PAISLEY,1,2022-01-11 04:59:34.794958,4.27,C1285,United Kingdom,4.27
INV504446,SC54049,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2022-12-03 20:46:08.233646,1.65,C1220,Germany,19.799999999999997
INV504447,SC23917,JUMBO BAG WOODLAND ANIMALS,7,2023-10-04 19:03:35.323064,1.72,C1008,United Kingdom,12.04
INV504448,SC80293,DOORSTOP UNION JACK,8,2023-04-26 12:10:13.562712,4.53,C1396,Spain,36.24
INV504449,SC88581,COLOURING PENCILS BROWN TUBE,9,2022-04-21 23:25:25.985197,1.37,C1081,United Kingdom,12.330000000000002
INV504450,SC74925,BROCADE RING PURSE,2,2023-11-14 22:01:53.782756,7.31,C1319,Portugal,14.62
INV504451,SC80269,FELT CHRISTMAS TREE WITH BAUBLES,17,2022-11-06 07:17:16.287257,2.97,C1293,USA,50.49
INV504452,SC40954,FELT CHRISTMAS TREE WITH BAUBLES,13,2023-06-07 08:38:30.222044,2.82,C1374,United Kingdom,36.66
INV504453,SC82617,JUMBO STORAGE BAG SUKI,5,2023-09-05 01:04:48.777755,1.42,C1021,United Kingdom,7.1
INV504454,SC51458,RECYCLED ACAPULCO MAT,10,2022-08-26 13:20:13.442688,5.91,C1414,France,59.1
INV504455,SC99037,FELT CHRISTMAS TREE WITH BAUBLES,12,2023-09-18 07:34:16.011202,3.05,C1098,United Kingdom,36.599999999999994
INV504456,SC31113,RED RETROSPOT MINI CASES,17,2022-06-08 05:23:29.321864,1.01,C1169,United Kingdom,17.17
INV504457,SC53939,ASSORTED COLOUR BIRD ORNAMENT,6,2022-12-25 07:15:15.303060,1.19,C1189,Belgium,7.14
INV504458,SC39345,METAL SIGN TAKE IT OR LEAVE IT,3,2023-10-03 22:03:37.483496,2.39,C1105,USA,7.17
INV504459,SC56313,RED RETROSPOT MINI CASES,15,2023-04-22 06:40:24.004800,5.04,C1319,Spain,75.6
INV504460,SC79166,PAPER CHAIN KIT VINTAGE CHRISTMAS,7,2022-03-08 01:27:16.887377,8.91,C1457,United Kingdom,62.370000000000005
INV504461,SC57861,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-01-18 05:14:16.251250,3.77,C1264,United Kingdom,22.62
INV504462,SC59298,PACK OF 12 LONDON TISSUES,4,2022-04-01 02:56:17.475495,2.62,C1381,United Kingdom,10.48
INV504463,SC57221,VINTAGE UNION JACK MEMOBOARD,19,2022-04-03 17:56:10.994198,1.37,C1350,United Kingdom,26.03
INV504464,SC54942,PACK OF 6 BIRDY GIFT TAGS,5,2022-12-09 09:45:54.550910,3.85,C1427,United Kingdom,19.25
INV504465,SC13453,METAL SIGN TAKE IT OR LEAVE IT,3,2023-12-12 18:30:45.009001,12.59,C1446,United Kingdom,37.769999999999996
INV504466,SC64935,PACK OF 6 BIRDY GIFT TAGS,9,2023-03-19 17:41:46.821364,2.44,C1167,Australia,21.96
INV504467,SC53370,FANCY FONT HOME SWEET HOME DOORMAT,6,2022-11-24 23:16:30.198039,1.03,C1343,Netherlands,6.18
INV504468,SC18328,BLUE POLKADOT MADELEINE GIFT BAG,13,2023-02-01 19:13:40.244048,0.83,C1424,France,10.79
INV504469,SC25534,LARGE LETTER BOX KINGS ROAD,4,2022-12-09 13:15:54.190838,1.44,C1112,USA,5.76
INV504470,SC95280,LARGE LETTER BOX KINGS ROAD,2,2023-10-09 07:33:24.160832,3.03,C1327,United Kingdom,6.06
INV504471,SC94925,JUMBO STORAGE BAG SUKI,4,2022-10-18 18:48:02.016403,9.3,C1305,United Kingdom,37.2
INV504472,SC46320,PACK OF 72 RETROSPOT CAKE CASES,8,2023-02-16 05:43:04.596919,1.57,C1147,Belgium,12.56
INV504473,SC59170,DOORMAT NEW ENGLAND,13,2022-06-06 04:23:34.362872,1.59,C1336,USA,20.67
INV504475,SC18640,REGENCY CAKESTAND 3 TIER,18,2022-07-02 03:22:30.270054,8.02,C1453,United Kingdom,144.35999999999999
INV504476,SC40049,WHITE HANGING HEART T-LIGHT HOLDER,9,2022-07-08 20:22:13.706741,2.13,C1425,Spain,19.169999999999998
INV504477,SC15618,LARGE LETTER BOX KINGS ROAD,1,2023-06-03 13:38:39.583916,1.26,C1032,United Kingdom,1.26
INV504478,SC66053,DOORSTOP UNION JACK,13,2022-02-17 16:28:02.256451,1.03,C1219,United Kingdom,13.39
INV504479,SC11920,RECYCLED ACAPULCO MAT,18,2022-04-27 01:55:13.382676,2.33,C1318,United Kingdom,41.94
INV504480,SC53937,COLOURING PENCILS BROWN TUBE,15,2023-02-22 05:12:49.833966,5.34,C1184,USA,80.1
INV504481,SC79724,PLASTERS IN TIN SKULL,2,2023-11-26 03:31:26.057211,1.53,C1192,United Kingdom,3.06
INV504482,SC22207,GINGERBREAD MAN COOKIE CUTTER,11,2023-02-12 07:13:14.318863,2.66,C1360,Australia,29.26
INV504483,SC75774,ALARM CLOCK BAKELIKE PINK,14,2023-03-28 04:41:25.937187,3.27,C1179,United Kingdom,45.78
INV504484,SC42972,NOTEBOOK A7 IVORY,15,2023-03-11 03:12:08.065613,2.3,C1354,United Kingdom,34.5
INV504485,SC20799,BROCADE RING PURSE,14,2022-05-21 06:54:13.610722,1.14,C1471,USA,15.959999999999999
INV504486,SC81088,STAINLESS STEEL KITCHEN COLANDER,16,2022-07-04 21:52:23.428685,8.14,C1005,United Kingdom,130.24
INV504487,SC38916,IVORY KNITTED MUG COSY,15,2022-02-24 05:57:46.053210,3.0,C1390,Germany,45.0
INV504488,SC80463,ALARM CLOCK BAKELIKE PINK,19,2023-10-01 17:33:42.884576,4.42,C1008,United Kingdom,83.98
INV504489,SC86700,LARGE CHINESE STYLE BOWL,9,2023-01-10 11:44:35.335067,3.53,C1356,Spain,31.77
INV504490,SC47158,ALARM CLOCK BAKELIKE PINK,5,2023-12-16 20:30:34.926985,19.22,C1060,United Kingdom,96.1
INV504491,SC94607,PLASTERS IN TIN SKULL,5,2023-11-23 12:31:32.538507,2.33,C1463,United Kingdom,11.65
INV504492,SC81696,ROUND SNACK BOXES SET OF 4 WOODLAND,11,2023-06-23 13:07:50.254050,2.16,C1417,France,23.76
INV504493,SC71510,HAND WARMER UNION JACK,4,2022-08-22 21:50:22.444488,1.84,C1162,United Kingdom,7.36
INV504494,SC68692,JUMBO STORAGE BAG SUKI,18,2022-01-14 20:29:25.793158,1.85,C1098,United Kingdom,33.300000000000004
INV504495,SC71744,CAT BOWL PINK,3,2023-09-30 03:03:46.845369,1.47,C1147,France,4.41
INV504496,SC25810,PARTY BUNTING,4,2023-07-29 17:06:20.956191,12.33,C1057,United Kingdom,49.32
INV504497,SC15126,DOORSTOP UNION JACK,14,2022-06-24 23:52:47.913582,6.64,C1214,United Kingdom,92.96
INV504498,SC40009,MAGIC DRAWING SLATE,7,2023-07-30 03:36:19.875975,1.64,C1315,Germany,11.479999999999999
INV504499,SC10192,STRAWBERRY CERAMIC TRINKET BOX,8,2023-12-13 12:00:43.208641,1.59,C1489,USA,12.72
INV504501,SC22816,RED RETROSPOT MINI CASES,15,2023-03-31 06:11:18.375675,6.79,C1034,Germany,101.85
INV504502,SC49082,NOTEBOOK A7 IVORY,7,2022-07-22 16:51:39.499899,1.89,C1302,Netherlands,13.229999999999999
INV504503,SC75048,COLOURING PENCILS BROWN TUBE,17,2022-06-17 13:23:06.277255,3.05,C1045,United Kingdom,51.849999999999994
INV504504,SC60940,BLUE POLKADOT MADELEINE GIFT BAG,12,2023-05-27 20:38:56.147229,7.42,C1086,United Kingdom,89.03999999999999
INV504505,SC42130,PLASTERS IN TIN SKULL,18,2023-06-16 20:08:06.817363,2.07,C1003,United Kingdom,37.26
INV504506,SC50142,PACK OF 12 LONDON TISSUES,14,2022-04-28 16:25:09.421884,5.43,C1265,Spain,76.02
INV504507,SC46468,LARGE CHINESE STYLE BOWL,15,2023-12-07 16:00:57.611522,2.19,C1106,United Kingdom,32.85
INV504508,SC40698,JUMBO STORAGE BAG SUKI,15,2022-01-08 06:59:41.996399,4.12,C1074,Belgium,61.800000000000004
INV504509,SC20655,JUMBO BAG WOODLAND ANIMALS,5,2023-04-13 19:40:44.888977,2.19,C1039,France,10.95
INV504510,SC57897,ALARM CLOCK BAKELIKE PINK,16,2022-01-09 00:29:40.196039,2.0,C1126,United Kingdom,32.0
INV504511,SC40075,ROUND SNACK BOXES SET OF 4 WOODLAND,5,2023-06-19 07:38:00.696139,14.54,C1182,United Kingdom,72.69999999999999
INV504512,SC19359,CHRISTMAS GINGHAM STAR,2,2022-04-19 08:25:32.466493,3.34,C1118,USA,6.68
INV504513,SC52056,STAINLESS STEEL KITCHEN COLANDER,9,2023-10-24 18:32:45.993198,1.87,C1072,United Kingdom,16.830000000000002
INV504514,SC61831,STRAWBERRY CERAMIC TRINKET BOX,9,2023-02-24 09:42:44.432886,1.39,C1039,United Kingdom,12.51
INV504515,SC69191,CHRISTMAS GINGHAM STAR,4,2022-01-12 12:29:31.554310,0.62,C1203,Germany,2.48
INV504516,SC43272,JUMBO BAG RED RETROSPOT,15,2023-10-15 03:33:09.757951,4.18,C1464,United Kingdom,62.699999999999996
INV504517,SC24671,BLUE POLKADOT MADELEINE GIFT BAG,11,2023-07-29 13:36:21.316263,1.9,C1095,United Kingdom,20.9
INV504518,SC37048,HEART OF WICKER SMALL,1,2023-03-09 12:42:12.026405,5.67,C1278,United Kingdom,5.67
INV504519,SC86274,ROUND SNACK BOXES SET OF 4 WOODLAND,18,2023-06-28 15:37:37.651530,1.86,C1142,United Kingdom,33.480000000000004
INV504520,SC35963,JUMBO BAG WOODLAND ANIMALS,1,2023-10-24 11:32:46.713342,1.9,C1114,United Kingdom,1.9
INV504521,SC53954,BLUE POLKADOT MADELEINE GIFT BAG,8,2022-01-19 05:29:14.990998,5.03,C1475,Spain,40.24
INV504522,SC82309,PARTY BUNTING,16,2022-02-01 18:58:41.504300,2.52,C1371,USA,40.32
INV504523,SC10717,ROUND SNACK BOXES SET OF 4 WOODLAND,18,2022-05-19 02:24:19.011802,6.99,C1485,United Kingdom,125.82000000000001
INV504524,SC21676,STAINLESS STEEL KITCHEN COLANDER,9,2023-09-30 17:03:45.405081,3.18,C1132,United Kingdom,28.62
INV504525,SC14434,JUMBO BAG RED RETROSPOT,12,2022-03-28 14:56:26.117223,1.33,C1167,United Kingdom,15.96
INV504526,SC59810,PACK OF 12 LONDON TISSUES,19,2022-01-21 09:59:09.589917,3.02,C1401,United Kingdom,57.38
INV504527,SC14994,BLUE POLKADOT MADELEINE GIFT BAG,18,2023-02-26 21:12:38.311662,0.51,C1244,United Kingdom,9.18
INV504528,SC14234,STRAWBERRY CERAMIC TRINKET BOX,5,2023-03-22 12:11:39.979996,1.62,C1276,United Kingdom,8.100000000000001
INV504529,SC79300,COLOURING PENCILS BROWN TUBE,2,2022-08-26 16:50:13.082616,1.2,C1462,USA,2.4
INV504530,SC53949,BROCADE RING PURSE,7,2022-05-08 17:54:44.576915,3.69,C1258,United Kingdom,25.83
INV504531,SC47405,RECYCLED ACAPULCO MAT,10,2023-09-06 05:04:45.897179,0.94,C1045,United Kingdom,9.399999999999999
INV504532,SC44872,ZINC WILLIE WINKIE  CANDLE STICK,15,2023-01-23 21:44:02.208441,1.53,C1345,United Kingdom,22.95
INV504533,SC52215,RED RETROSPOT MINI CASES,7,2023-05-10 08:39:39.355871,1.71,C1334,United Kingdom,11.969999999999999
INV504534,SC33185,ALARM CLOCK BAKELIKE PINK,5,2023-12-15 06:00:38.887777,0.51,C1382,Australia,2.55
INV504535,SC53442,GIRLS ALPHABET IRON ON PATCHES,15,2022-10-23 21:17:49.413882,0.64,C1236,United Kingdom,9.6
INV504536,SC61759,VINTAGE UNION JACK MEMOBOARD,15,2023-12-05 11:31:03.012602,1.62,C1052,USA,24.3
INV504537,SC51153,STRAWBERRY CERAMIC TRINKET BOX,10,2023-01-08 03:44:41.096219,1.25,C1147,United Kingdom,12.5
INV504538,SC87535,COLOURING PENCILS BROWN TUBE,14,2023-06-11 14:08:19.779955,0.87,C1186,Germany,12.18
INV504539,SC12581,JUMBO BAG RED RETROSPOT,10,2022-06-01 15:53:45.525105,1.0,C1020,USA,10.0
INV504540,SC61717,PLASTERS IN TIN VINTAGE PAISLEY,17,2022-02-15 18:58:06.937387,5.92,C1089,United Kingdom,100.64
INV504541,SC12763,ROUND SNACK BOXES SET OF 4 WOODLAND,14,2023-05-20 10:09:14.510902,3.95,C1232,United Kingdom,55.300000000000004
INV504542,SC65480,PLASTERS IN TIN SKULL,2,2023-09-01 09:34:57.779555,2.49,C1214,Spain,4.98
INV504543,SC48759,SET OF 3 CAKE TINS PANTRY DESIGN,16,2023-03-18 03:11:50.782156,7.69,C1368,United Kingdom,123.04
INV504544,SC86067,SMALL HEART FLOWERS HOOK,13,2023-03-06 14:42:19.227845,0.59,C1050,France,7.67
INV504545,SC35307,ALARM CLOCK BAKELIKE PINK,9,2023-04-17 21:40:34.806961,1.77,C1152,United Kingdom,15.93
INV504546,SC21064,BLUE POLKADOT MADELEINE GIFT BAG,7,2023-06-21 15:37:54.934987,5.7,C1323,United Kingdom,39.9
INV504547,SC86848,RED RETROSPOT MINI CASES,16,2023-12-03 00:01:09.133826,3.47,C1115,United Kingdom,55.52
INV504548,SC47548,SET OF 3 CAKE TINS PANTRY DESIGN,10,2023-03-29 22:41:21.616323,12.5,C1393,Australia,125.0
INV504549,SC46945,FANCY FONT HOME SWEET HOME DOORMAT,9,2022-08-13 03:20:46.569313,9.17,C1213,United Kingdom,82.53
INV504550,SC57937,STAINLESS STEEL KITCHEN COLANDER,7,2023-07-19 15:36:45.801160,1.06,C1450,United Kingdom,7.42
INV504551,SC16476,FANCY FONT HOME SWEET HOME DOORMAT,16,2022-09-30 06:18:47.745549,11.23,C1338,Germany,179.68
INV504552,SC61756,BLUE POLKADOT MADELEINE GIFT BAG,9,2023-12-23 17:00:18.003600,9.23,C1350,United Kingdom,83.07000000000001
INV504553,SC12382,JUMBO BAG RED RETROSPOT,17,2022-06-19 07:23:01.956391,1.9,C1136,United Kingdom,32.3
INV504554,SC59683,RED RETROSPOT MINI CASES,7,2023-07-26 15:36:28.517703,12.7,C1284,United Kingdom,88.89999999999999
INV504555,SC97999,PARTY BUNTING,11,2023-07-21 02:36:42.200440,0.61,C1420,Netherlands,6.71
INV504556,SC55276,SET OF 3 CAKE TINS PANTRY DESIGN,8,2023-02-06 21:43:27.641528,3.74,C1365,Germany,29.92
INV504557,SC43402,LARGE LETTER BOX KINGS ROAD,7,2022-10-06 19:48:31.542308,1.43,C1070,United Kingdom,10.01
INV504558,SC36946,COLOURING PENCILS BROWN TUBE,19,2022-02-08 11:58:24.940988,0.92,C1244,United Kingdom,17.48
INV504559,SC89698,MAGIC DRAWING SLATE,12,2023-10-08 17:33:25.601120,3.08,C1037,Germany,36.96
INV504560,SC83933,IVORY KNITTED MUG COSY,7,2023-12-18 18:00:30.246049,1.6,C1215,Spain,11.200000000000001
INV504561,SC32335,ALARM CLOCK BAKELIKE PINK,8,2022-07-09 20:52:11.186237,3.8,C1126,United Kingdom,30.4
INV504562,SC55095,HAND WARMER UNION JACK,7,2022-06-24 02:52:50.074014,2.83,C1071,United Kingdom,19.810000000000002
INV504563,SC89930,GINGERBREAD MAN COOKIE CUTTER,6,2022-08-11 12:50:50.530106,2.0,C1225,United Kingdom,12.0
INV504564,SC37197,LARGE CHINESE STYLE BOWL,9,2023-06-10 13:38:22.300460,1.1,C1314,France,9.9
INV504565,SC32010,WHITE HANGING HEART T-LIGHT HOLDER,13,2023-10-03 18:33:37.843568,3.26,C1440,USA,42.379999999999995
INV504566,SC34123,SET OF 3 CAKE TINS PANTRY DESIGN,7,2022-11-24 19:46:30.558111,5.8,C1473,United Kingdom,40.6
,SC97923,METAL SIGN TAKE IT OR LEAVE IT,8,2022-06-18 20:53:03.036607,3.25,C1443,United Kingdom,26.0
